Exploding Kitten,Attack,Skip,Favor,Shuffle,See-The-Future,Draw-From-Bottom,Defuse,Taco,Watermelon,Potato,Beard,Rainbow,Last Card Played Index,Cards in Deck,Attack Winrate,Skip Winrate,Favor Winrate,Shuffle Winrate,See-The-Future Winrate,Draw-From-Bottom Winrate,Defuse Winrate,Taco Winrate,Watermelon Winrate,Potato Winrate,Beard Winrate,Rainbow Winrate,Draw Winrate
0,3,0,0,1,0,0,1,0,2,0,2,1,3,17,0.5,0,0,0.25,0,0,0,0,0.2,0,0.2,0,0.6666666666666666
0,2,0,1,1,0,0,1,0,1,0,2,1,8,17,0.8,0,0.4222222222222222,0.36585365853658536,0,0,0,0,0,0,0.17647058823529413,0,0.07692307692307693
0,2,0,1,1,0,0,1,0,1,0,2,1,1,18,0.6,0,0.5789473684210527,0.16666666666666666,0,0,0,0,0,0,0.16666666666666666,0,0.5454545454545454
0,0,1,0,1,0,0,3,2,1,1,2,1,1,17,0,1.0,0,1.0,0,0,0,1.0,0,0,0.5,0,1.0
0,1,1,0,0,0,0,3,1,2,1,1,2,7,18,0.11538461538461539,0.3076923076923077,0,0,0,0,0,0,0.8333333333333334,0,0,0.9393939393939394,0.5
0,1,1,0,0,0,0,3,1,2,1,1,2,1,19,0.08333333333333333,0.9166666666666666,0,0,0,0,0,0,0.9166666666666666,0,0,0.9230769230769231,0.9333333333333333
0,1,1,0,0,0,0,3,1,2,1,2,1,4,17,0.6666666666666666,0.75,0,0,0,0,0,0,0.7777777777777778,0,0.25,0,0.2222222222222222
0,1,1,0,0,0,0,3,1,2,1,2,1,1,18,0.5,0.6666666666666666,0,0,0,0,0,0,1.0,0,1.0,0,1.0
0,2,1,0,1,0,0,1,0,2,0,2,1,1,17,1.0,1.0,0,0.3333333333333333,0,0,0,0,0.25,0,0.25,0,0.5
0,2,0,1,1,0,0,1,0,2,0,2,1,1,17,1.0,0,0.5,0.3333333333333333,0,0,0,0,0.625,0,0.0,0,0.6666666666666666
0,1,1,0,1,0,0,1,0,2,0,1,1,2,18,0.9230769230769231,0.9230769230769231,0,0.19047619047619047,0,0,0,0,0.35555555555555557,0,0,0,0.7241379310344828
0,1,1,0,1,0,0,2,1,1,2,0,1,11,16,0.125,1.0,0,0.6,0,0,0,0,0,0.8,0,0,0.2
0,0,1,0,0,0,0,3,1,1,2,2,2,1,16,0,1.0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0
0,0,1,1,0,0,0,3,1,1,2,2,2,1,15,0,0.0,1.0,0,0,0,0,0,0,0.5,1.0,0.5,0.5
0,1,2,0,1,0,0,3,1,1,2,0,1,11,15,0.5,0.2,0,0.8571428571428571,0,0,0,0,0,0.8,0,0,0.2
0,0,2,0,1,0,0,3,1,1,0,2,2,10,15,0,0.6666666666666666,0,0.75,0,0,0,0,0,0,0.3333333333333333,1.0,0.16666666666666666
0,0,2,0,1,0,0,3,0,1,2,2,1,12,15,0,0.6666666666666666,0,0.8888888888888888,0,0,0,0,0,0.9,0.8888888888888888,0,0.5
0,0,2,0,1,0,0,3,0,1,2,2,1,1,16,0,0.8888888888888888,0,0.3333333333333333,0,0,0,0,0,0.9230769230769231,0.3333333333333333,0,0.9
0,1,2,0,1,0,0,3,1,1,0,2,1,10,16,0.3333333333333333,0.75,0,0.6666666666666666,0,0,0,0,0,0,0.5,0,0.5
0,0,2,0,1,0,0,3,1,2,2,0,1,11,15,0,0.4,0,0.6,0,0,0,0,0.8888888888888888,1.0,0,0,0.3333333333333333
0,0,2,0,1,0,0,3,1,2,2,0,1,1,16,0,0.6,0,1.0,0,0,0,0,0.8888888888888888,0.5,0,0,0.8
0,0,1,0,0,0,0,3,1,1,2,2,2,4,15,0,0.5,0,0,0,0,0,0,0,0.3333333333333333,0.8571428571428571,0.6,0.5
0,0,1,0,1,0,0,3,1,1,2,2,1,1,16,0,0.5,0,1.0,0,0,0,0,0,0.6666666666666666,0.8333333333333334,0,0.2
0,0,2,0,1,0,0,3,1,1,2,2,2,1,15,0,1.0,0,1.0,0,0,0,0,0,0.0,1.0,1.0,1.0
0,0,0,0,1,0,0,3,1,1,2,2,2,2,16,0,0,0,1.0,0,0,0,0,0,1.0,1.0,1.0,0.5
0,0,0,0,1,0,0,3,1,1,2,2,2,1,17,0,0,0,0.5,0,0,0,0,0,1.0,1.0,1.0,1.0
0,0,1,0,0,0,0,3,1,2,2,3,1,1,15,0,0.5,0,0,0,0,0,0,1.0,1.0,1.0,0,1.0
0,1,1,0,0,0,0,3,1,2,2,0,1,11,16,0.5,1.0,0,0,0,0,0,0,0.5,1.0,0,0,1.0
0,0,1,0,1,0,0,3,1,2,2,1,1,3,15,0,0.15942028985507245,0,0.8625,0,0,0,0,0.8589743589743589,0.7,0,0,0.14492753623188406
0,0,1,1,1,0,0,3,1,2,1,1,1,4,15,0,0.13846153846153847,0.6923076923076923,0.7333333333333333,0,0,0,0,0.7954545454545454,0,0,0,0.10126582278481013
0,0,1,1,1,0,0,3,1,2,1,1,1,1,16,0,0.7142857142857143,0.8518518518518519,0.873015873015873,0,0,0,0,0.8181818181818182,0,0,0,0.8269230769230769
0,0,1,1,1,0,0,3,2,2,1,1,1,1,15,0,0.23076923076923078,0.9629629629629629,0.85,0,0,0,0.75,0.6,0,0,0,0.1
0,0,1,1,1,0,0,3,1,0,1,2,1,9,15,0,0.19444444444444445,0.6818181818181818,0.6666666666666666,0,0,0,0,0,0,0.8222222222222222,0,0.25925925925925924
0,0,1,1,1,0,0,3,1,0,1,2,1,1,16,0,0.9047619047619048,0.8421052631578947,0.7857142857142857,0,0,0,0,0,0,0.25,0,0.9047619047619048
0,0,1,1,1,0,0,2,1,2,1,1,1,12,15,0,0.3,0.6129032258064516,0.7413793103448276,0,0,0,0,0.6578947368421053,0,0,0,0.47619047619047616
0,0,1,1,1,0,0,2,1,2,1,1,1,1,16,0,0.7857142857142857,0.6,0.8333333333333334,0,0,0,0,0.8,0,0,0,0.6666666666666666
0,1,1,1,0,0,0,2,1,2,0,1,1,10,17,0.15384615384615385,0.3,0.625,0,0,0,0,0,0.8,0,0,0,0.2
